;Well;Fluor;Target;Content;Sample;End RFU;Call;Sample Type;CallType;Is Control
;C07;Quasar 705;;Unkn;;-2,02950831597445;;Unknown;Unassigned;False
;C08;Quasar 705;;Unkn;;-1,13548047456716;;Unknown;Unassigned;False
;C09;Quasar 705;;Unkn;;-1,62015929069203;;Unknown;Unassigned;False
;C10;Quasar 705;;Unkn;;-0,344729417113922;;Unknown;Unassigned;False
;C11;Quasar 705;;Unkn;;-0,578926779486119;;Unknown;Unassigned;False
;C12;Quasar 705;;Unkn;;-4,12320048179745;;Unknown;Unassigned;False
;D01;Quasar 705;;Unkn;;-1,81884257582951;;Unknown;Unassigned;False
;D02;Quasar 705;;Unkn;;1,00264235782897;;Unknown;Unassigned;False
;D03;Quasar 705;;Unkn;;-1,52045840952314;;Unknown;Unassigned;False
;D04;Quasar 705;;Unkn;;-4,88635716070976;;Unknown;Unassigned;False
;D05;Quasar 705;;Unkn;;-1,32540431066564;;Unknown;Unassigned;False
;D06;Quasar 705;;Unkn;;-0,877719849123332;;Unknown;Unassigned;False
;D07;Quasar 705;;Unkn;;0,307073752228462;;Unknown;Unassigned;False
;D08;Quasar 705;;Unkn;;0,752872125980502;;Unknown;Unassigned;False
;D09;Quasar 705;;Unkn;;-4,18206678258266;;Unknown;Unassigned;False
;D10;Quasar 705;;Unkn;;-1,56546709730901;;Unknown;Unassigned;False
;D11;Quasar 705;;Unkn;;-2,68659827129095;;Unknown;Unassigned;False
;D12;Quasar 705;;Unkn;;-3,13194033716109;;Unknown;Unassigned;False
;E01;Quasar 705;;Unkn;;-0,660776823783181;;Unknown;Unassigned;False
;E02;Quasar 705;;Unkn;;-0,975366414443943;;Unknown;Unassigned;False
;E03;Quasar 705;;Unkn;;-3,65495948901053;;Unknown;Unassigned;False
;E04;Quasar 705;;Unkn;;-4,42260920716462;;Unknown;Unassigned;False
;E05;Quasar 705;;Unkn;;-2,89402498591471;;Unknown;Unassigned;False
;E06;Quasar 705;;Unkn;;-1,46605238895918;;Unknown;Unassigned;False
;E07;Quasar 705;;Unkn;;-4,99768941035118;;Unknown;Unassigned;False
;E08;Quasar 705;;Unkn;;-2,53924674979462;;Unknown;Unassigned;False
;E09;Quasar 705;;Unkn;;-0,457151170986344;;Unknown;Unassigned;False
;E10;Quasar 705;;Unkn;;-4,08559621771519;;Unknown;Unassigned;False
;E11;Quasar 705;;Unkn;;-4,97366961803273;;Unknown;Unassigned;False
;E12;Quasar 705;;Unkn;;-2,75415463286302;;Unknown;Unassigned;False
;F01;Quasar 705;;Unkn;;-0,976583021484021;;Unknown;Unassigned;False
;F02;Quasar 705;;Unkn;;0,636462991393455;;Unknown;Unassigned;False
;F03;Quasar 705;;Unkn;;-1,08418355318736;;Unknown;Unassigned;False
;F04;Quasar 705;;Unkn;;-1,83763478843011;;Unknown;Unassigned;False
;F05;Quasar 705;;Unkn;;-0,148391242965317;;Unknown;Unassigned;False
;F06;Quasar 705;;Unkn;;-1,5416284205081;;Unknown;Unassigned;False
;F07;Quasar 705;;Unkn;;-4,49765471782548;;Unknown;Unassigned;False
;F08;Quasar 705;;Unkn;;-0,0962271890113698;;Unknown;Unassigned;False
;F09;Quasar 705;;Unkn;;-2,54103671196035;;Unknown;Unassigned;False
;F10;Quasar 705;;Unkn;;-1,60845053685853;;Unknown;Unassigned;False
;F11;Quasar 705;;Unkn;;-1,40056449937283;;Unknown;Unassigned;False
;F12;Quasar 705;;Unkn;;-0,171880550587048;;Unknown;Unassigned;False
;G01;Quasar 705;;Unkn;;-2,6496410348419;;Unknown;Unassigned;False
;G02;Quasar 705;;Unkn;;-1,51638465892365;;Unknown;Unassigned;False
;G03;Quasar 705;;Unkn;;-2,3725992537401;;Unknown;Unassigned;False
;G04;Quasar 705;;Unkn;;-1,30769013755007;;Unknown;Unassigned;False
;G05;Quasar 705;;Unkn;;-0,0844434532533342;;Unknown;Unassigned;False
;G06;Quasar 705;;Unkn;;-1,93594964202121;;Unknown;Unassigned;False
;G07;Quasar 705;;Unkn;;-2,30213173202665;;Unknown;Unassigned;False
;G08;Quasar 705;;Unkn;;-3,52317901648512;;Unknown;Unassigned;False
;G09;Quasar 705;;Unkn;;-2,71698988549351;;Unknown;Unassigned;False
;G10;Quasar 705;;Unkn;;-2,64525665303281;;Unknown;Unassigned;False
;G11;Quasar 705;;Unkn;;-2,27127733735615;;Unknown;Unassigned;False
;G12;Quasar 705;;Unkn;;-2,53139080644887;;Unknown;Unassigned;False
;H01;Quasar 705;;Unkn;;-3,1526717884547;;Unknown;Unassigned;False
;H02;Quasar 705;;Unkn;;-1,04074663043129;;Unknown;Unassigned;False
;H03;Quasar 705;;Unkn;;-0,960114880903711;;Unknown;Unassigned;False
;H04;Quasar 705;;Unkn;;-2,17487512274965;;Unknown;Unassigned;False
;H05;Quasar 705;;Unkn;;-1,17807687171144;;Unknown;Unassigned;False
;H06;Quasar 705;;Unkn;;-1,54456145923314;;Unknown;Unassigned;False
;H07;Quasar 705;;Unkn;;-2,11164699143001;;Unknown;Unassigned;False
;H08;Quasar 705;;Unkn;;-0,62476464578931;;Unknown;Unassigned;False
;H09;Quasar 705;;Unkn;;-1,14748945553774;;Unknown;Unassigned;False
;H10;Quasar 705;;Unkn;;-2,07215707488294;;Unknown;Unassigned;False
;H11;Quasar 705;;Unkn;;62,0678681037626;;Unknown;Unassigned;False
;H12;Quasar 705;;Unkn;;73,3475301266163;;Unknown;Unassigned;False
