;Well;Fluor;Target;Content;Sample;End RFU;Call;Sample Type;CallType;Is Control
;D10;SYBR;CDC42;Pos Ctrl;MouseCaecum2;2109,36281733398;(+) Positive;ControlPositive;Positive;False
;D11;SYBR;;Neg Ctrl;;0,832145462532208;;ControlNegative;Negative;True
;E01;SYBR;CXCL9;Unkn;MouseCaecum3;1888,15235560917;(+) Positive;Unknown;Positive;False
;E02;SYBR;IL-10;Unkn;MouseCaecum3;1552,86097881727;(+) Positive;Unknown;Positive;False
;E03;SYBR;IL-12;Unkn;MouseCaecum3;2220,66561456483;(+) Positive;Unknown;Positive;False
;E04;SYBR;IL-6;Unkn;MouseCaecum3;1861,05149811337;(+) Positive;Unknown;Positive;False
;E05;SYBR;IFN-g;Unkn;MouseCaecum3;2680,12640606495;(+) Positive;Unknown;Positive;False
;E06;SYBR;STAT6;Unkn;MouseCaecum3;1400,59186864161;(+) Positive;Unknown;Positive;False
;E07;SYBR;TGF-b;Unkn;MouseCaecum3;329,756390552715;(+) Positive;Unknown;Positive;False
;E08;SYBR;Ppia;Unkn;MouseCaecum3;2399,89387932862;(+) Positive;Unknown;Positive;False
;E09;SYBR;Ppib;Pos Ctrl;MouseCaecum3;2232,18242402626;(+) Positive;ControlPositive;Positive;False
;E10;SYBR;CDC42;Pos Ctrl;MouseCaecum3;1989,80621810432;(+) Positive;ControlPositive;Positive;False
;E11;SYBR;;Neg Ctrl;;1,98856427001665;;ControlNegative;Negative;True
;F01;SYBR;CXCL9;Unkn;MouseCaecum3;1831,84523471442;(+) Positive;Unknown;Positive;False
;F02;SYBR;IL-10;Unkn;MouseCaecum3;1640,95042965897;(+) Positive;Unknown;Positive;False
;F03;SYBR;IL-12;Unkn;MouseCaecum3;2126,6216283945;(+) Positive;Unknown;Positive;False
;F04;SYBR;IL-6;Unkn;MouseCaecum3;265,953625249622;;Unknown;NoCall;False
;F05;SYBR;IFN-g;Unkn;MouseCaecum3;2750,3229000645;(+) Positive;Unknown;Positive;False
;F06;SYBR;STAT6;Unkn;MouseCaecum3;1498,62878521661;(+) Positive;Unknown;Positive;False
;F07;SYBR;TGF-b;Unkn;MouseCaecum3;2357,60608741937;(+) Positive;Unknown;Positive;False
;F08;SYBR;Ppia;Unkn;MouseCaecum3;2361,14228894745;(+) Positive;Unknown;Positive;False
;F09;SYBR;Ppib;Pos Ctrl;MouseCaecum3;2244,1066738751;(+) Positive;ControlPositive;Positive;False
;F10;SYBR;CDC42;Pos Ctrl;MouseCaecum3;2095,24565033838;(+) Positive;ControlPositive;Positive;False
;F11;SYBR;;Neg Ctrl;;-1,62046876212671;;ControlNegative;Negative;True
;G01;SYBR;CXCL9;Unkn;MouseCaecum4;1915,85724603701;(+) Positive;Unknown;Positive;False
;G02;SYBR;IL-10;Unkn;MouseCaecum4;1793,77063899791;(+) Positive;Unknown;Positive;False
;G03;SYBR;IL-12;Unkn;MouseCaecum4;1814,87064949733;(+) Positive;Unknown;Positive;False
;G04;SYBR;IL-6;Unkn;MouseCaecum4;1575,44694082103;(+) Positive;Unknown;Positive;False
;G05;SYBR;IFN-g;Unkn;MouseCaecum4;147,130341573203;;Unknown;NoCall;False
;G06;SYBR;STAT6;Unkn;MouseCaecum4;1114,34079999686;(+) Positive;Unknown;Positive;False
;G07;SYBR;TGF-b;Unkn;MouseCaecum4;2164,68303135524;(+) Positive;Unknown;Positive;False
;G08;SYBR;Ppia;Unkn;MouseCaecum4;2354,72447022411;(+) Positive;Unknown;Positive;False
;G09;SYBR;Ppib;Pos Ctrl;MouseCaecum4;2243,51660913653;(+) Positive;ControlPositive;Positive;False
;G10;SYBR;CDC42;Pos Ctrl;MouseCaecum4;1928,27174845953;(+) Positive;ControlPositive;Positive;False
;G11;SYBR;;Neg Ctrl;;1,63004339363906;;ControlNegative;Negative;True
;H01;SYBR;CXCL9;Unkn;MouseCaecum4;1758,21415499319;(+) Positive;Unknown;Positive;False
;H02;SYBR;IL-10;Unkn;MouseCaecum4;1761,15836302551;(+) Positive;Unknown;Positive;False
;H03;SYBR;IL-12;Unkn;MouseCaecum4;1813,84356387158;(+) Positive;Unknown;Positive;False
;H04;SYBR;IL-6;Unkn;MouseCaecum4;1527,08741095079;(+) Positive;Unknown;Positive;False
;H05;SYBR;IFN-g;Unkn;MouseCaecum4;2449,08958362719;(+) Positive;Unknown;Positive;False
;H06;SYBR;STAT6;Unkn;MouseCaecum4;964,026869709681;(+) Positive;Unknown;Positive;False
;H07;SYBR;TGF-b;Unkn;MouseCaecum4;2043,45819847085;(+) Positive;Unknown;Positive;False
;H08;SYBR;Ppia;Unkn;MouseCaecum4;2130,28639267388;(+) Positive;Unknown;Positive;False
;H09;SYBR;Ppib;Pos Ctrl;MouseCaecum4;1982,04477078817;(+) Positive;ControlPositive;Positive;False
;H10;SYBR;CDC42;Pos Ctrl;MouseCaecum4;1763,68285803899;(+) Positive;ControlPositive;Positive;False
;H11;SYBR;;Neg Ctrl;;-3,68195144289994;;ControlNegative;Negative;True
