;Well;Fluor;Target;Content;Sample;Cq;SQ
;C10;SYBR;CDC42;Pos Ctrl;MouseCaecum2;26,9703027256104;n. def.
;C11;SYBR;;Neg Ctrl;;n. def.;n. def.
;D01;SYBR;CXCL9;Unkn;MouseCaecum2;28,1036115910145;n. def.
;D02;SYBR;IL-10;Unkn;MouseCaecum2;36,03130246355;n. def.
;D03;SYBR;IL-12;Unkn;MouseCaecum2;34,5025379954217;n. def.
;D04;SYBR;IL-6;Unkn;MouseCaecum2;32,6324518107125;n. def.
;D05;SYBR;IFN-g;Unkn;MouseCaecum2;31,2332619177179;n. def.
;D06;SYBR;STAT6;Unkn;MouseCaecum2;29,9204113275086;n. def.
;D07;SYBR;TGF-b;Unkn;MouseCaecum2;30,445351435312;n. def.
;D08;SYBR;Ppia;Unkn;MouseCaecum2;20,4690256067126;n. def.
;D09;SYBR;Ppib;Pos Ctrl;MouseCaecum2;20,7339540424255;n. def.
;D10;SYBR;CDC42;Pos Ctrl;MouseCaecum2;26,6640930916197;n. def.
;D11;SYBR;;Neg Ctrl;;n. def.;n. def.
;E01;SYBR;CXCL9;Unkn;MouseCaecum3;31,2909649700277;n. def.
;E02;SYBR;IL-10;Unkn;MouseCaecum3;n. def.;n. def.
;E03;SYBR;IL-12;Unkn;MouseCaecum3;34,9254874189213;n. def.
;E04;SYBR;IL-6;Unkn;MouseCaecum3;31,4373860190682;n. def.
;E05;SYBR;IFN-g;Unkn;MouseCaecum3;32,3016027462625;n. def.
;E06;SYBR;STAT6;Unkn;MouseCaecum3;29,3853838234373;n. def.
;E07;SYBR;TGF-b;Unkn;MouseCaecum3;35,3343614141346;n. def.
;E08;SYBR;Ppia;Unkn;MouseCaecum3;24,781189556534;n. def.
;E09;SYBR;Ppib;Pos Ctrl;MouseCaecum3;28,2337039769063;n. def.
;E10;SYBR;CDC42;Pos Ctrl;MouseCaecum3;27,5928920491035;n. def.
;E11;SYBR;;Neg Ctrl;;n. def.;n. def.
;F01;SYBR;CXCL9;Unkn;MouseCaecum3;31,5795900229398;n. def.
;F02;SYBR;IL-10;Unkn;MouseCaecum3;n. def.;n. def.
;F03;SYBR;IL-12;Unkn;MouseCaecum3;37,6505409515568;n. def.
;F04;SYBR;IL-6;Unkn;MouseCaecum3;33,9891674636336;n. def.
;F05;SYBR;IFN-g;Unkn;MouseCaecum3;33,9779323150374;n. def.
;F06;SYBR;STAT6;Unkn;MouseCaecum3;30,3645462532926;n. def.
;F07;SYBR;TGF-b;Unkn;MouseCaecum3;32,3575705106044;n. def.
;F08;SYBR;Ppia;Unkn;MouseCaecum3;24,6491165368869;n. def.
;F09;SYBR;Ppib;Pos Ctrl;MouseCaecum3;27,6001856577786;n. def.
;F10;SYBR;CDC42;Pos Ctrl;MouseCaecum3;27,6032159281941;n. def.
;F11;SYBR;;Neg Ctrl;;n. def.;n. def.
;G01;SYBR;CXCL9;Unkn;MouseCaecum4;25,9992761210697;n. def.
;G02;SYBR;IL-10;Unkn;MouseCaecum4;30,7988741001478;n. def.
;G03;SYBR;IL-12;Unkn;MouseCaecum4;32,2065680375097;n. def.
;G04;SYBR;IL-6;Unkn;MouseCaecum4;27,614279673594;n. def.
;G05;SYBR;IFN-g;Unkn;MouseCaecum4;28,360498671832;n. def.
;G06;SYBR;STAT6;Unkn;MouseCaecum4;23,3936597954637;n. def.
;G07;SYBR;TGF-b;Unkn;MouseCaecum4;22,5654570851045;n. def.
;G08;SYBR;Ppia;Unkn;MouseCaecum4;13,7588712388792;n. def.
;G09;SYBR;Ppib;Pos Ctrl;MouseCaecum4;15,6427960585629;n. def.
;G10;SYBR;CDC42;Pos Ctrl;MouseCaecum4;22,1260957138841;n. def.
;G11;SYBR;;Neg Ctrl;;n. def.;n. def.
;H01;SYBR;CXCL9;Unkn;MouseCaecum4;26,9615375870014;n. def.
;H02;SYBR;IL-10;Unkn;MouseCaecum4;32,3552739396883;n. def.
;H03;SYBR;IL-12;Unkn;MouseCaecum4;33,1052421986319;n. def.
;H04;SYBR;IL-6;Unkn;MouseCaecum4;26,9931278682806;n. def.
;H05;SYBR;IFN-g;Unkn;MouseCaecum4;28,7007809578039;n. def.
;H06;SYBR;STAT6;Unkn;MouseCaecum4;22,4202459030111;n. def.
;H07;SYBR;TGF-b;Unkn;MouseCaecum4;23,1413064600225;n. def.
;H08;SYBR;Ppia;Unkn;MouseCaecum4;14,5708250906211;n. def.
;H09;SYBR;Ppib;Pos Ctrl;MouseCaecum4;16,8145619827285;n. def.
;H10;SYBR;CDC42;Pos Ctrl;MouseCaecum4;23,2938838075961;n. def.
;H11;SYBR;;Neg Ctrl;;n. def.;n. def.
