;Well;Fluor;Target;Content;Sample;Cq;SQ
;F03;SYBR;IL-12;Unkn;MouseCaecum3;29,5738149717026;n. def.
;F04;SYBR;IL-6;Unkn;MouseCaecum3;29,7253181001235;n. def.
;F05;SYBR;IFN-g;Unkn;MouseCaecum3;24,8899233770492;n. def.
;F06;SYBR;STAT6;Unkn;MouseCaecum3;26,2282963143622;n. def.
;F07;SYBR;TGF-b;Unkn;MouseCaecum3;24,0884222177609;n. def.
;F08;SYBR;Ppia;Unkn;MouseCaecum3;15,1864730616607;n. def.
;F09;SYBR;Ppib;Pos Ctrl;MouseCaecum3;17,3290170972574;n. def.
;F10;SYBR;CDC42;Pos Ctrl;MouseCaecum3;25,2847605861014;n. def.
;F11;SYBR;;Neg Ctrl;;n. def.;n. def.
;G01;SYBR;CXCL9;Unkn;MouseCaecum4;27,5428823833601;n. def.
;G02;SYBR;IL-10;Unkn;MouseCaecum4;29,2197568955322;n. def.
;G03;SYBR;IL-12;Unkn;MouseCaecum4;30,3795635940466;n. def.
;G04;SYBR;IL-6;Unkn;MouseCaecum4;30,7170230110226;n. def.
;G05;SYBR;IFN-g;Unkn;MouseCaecum4;31,9496832630323;n. def.
;G06;SYBR;STAT6;Unkn;MouseCaecum4;26,3638494497371;n. def.
;G07;SYBR;TGF-b;Unkn;MouseCaecum4;23,3511337877082;n. def.
;G08;SYBR;Ppia;Unkn;MouseCaecum4;14,1195991251029;n. def.
;G09;SYBR;Ppib;Pos Ctrl;MouseCaecum4;16,090142675487;n. def.
;G10;SYBR;CDC42;Pos Ctrl;MouseCaecum4;24,2651123475657;n. def.
;G11;SYBR;;Neg Ctrl;;n. def.;n. def.
;H01;SYBR;CXCL9;Unkn;MouseCaecum4;1,54219245281864;n. def.
;H02;SYBR;IL-10;Unkn;MouseCaecum4;29,387108318343;n. def.
;H03;SYBR;IL-12;Unkn;MouseCaecum4;31,5136135915395;n. def.
;H04;SYBR;IL-6;Unkn;MouseCaecum4;29,8098955577405;n. def.
;H05;SYBR;IFN-g;Unkn;MouseCaecum4;31,0708283992612;n. def.
;H06;SYBR;STAT6;Unkn;MouseCaecum4;25,6622122578113;n. def.
;H07;SYBR;TGF-b;Unkn;MouseCaecum4;22,993593294125;n. def.
;H08;SYBR;Ppia;Unkn;MouseCaecum4;14,2130079129556;n. def.
;H09;SYBR;Ppib;Pos Ctrl;MouseCaecum4;16,6400761655514;n. def.
;H10;SYBR;CDC42;Pos Ctrl;MouseCaecum4;23,8436288382922;n. def.
;H11;SYBR;;Neg Ctrl;;39,1026552850717;n. def.
