;Well;Fluor;Target;Content;Sample;Cq;SQ
;E08;SYBR;Ppia;Unkn;MouseCaecum3;15,162512127698;n. def.
;E09;SYBR;Ppib;Pos Ctrl;MouseCaecum3;17,277224967737;n. def.
;E10;SYBR;CDC42;Pos Ctrl;MouseCaecum3;25,1596673061906;n. def.
;E11;SYBR;;Neg Ctrl;;n. def.;n. def.
;F01;SYBR;CXCL9;Unkn;MouseCaecum3;25,3274828045731;n. def.
;F02;SYBR;IL-10;Unkn;MouseCaecum3;32,477520539199;n. def.
;F03;SYBR;IL-12;Unkn;MouseCaecum3;33,7828442364279;n. def.
;F04;SYBR;IL-6;Unkn;MouseCaecum3;33,0757415356524;n. def.
;F05;SYBR;IFN-g;Unkn;MouseCaecum3;27,0444340684455;n. def.
;F06;SYBR;STAT6;Unkn;MouseCaecum3;26,5121695520896;n. def.
;F07;SYBR;TGF-b;Unkn;MouseCaecum3;24,2068175803329;n. def.
;F08;SYBR;Ppia;Unkn;MouseCaecum3;15,0478702191157;n. def.
;F09;SYBR;Ppib;Pos Ctrl;MouseCaecum3;17,2163151039097;n. def.
;F10;SYBR;CDC42;Pos Ctrl;MouseCaecum3;25,0936332838129;n. def.
;F11;SYBR;;Neg Ctrl;;n. def.;n. def.
;G01;SYBR;CXCL9;Unkn;MouseCaecum4;23,323599911231;n. def.
;G02;SYBR;IL-10;Unkn;MouseCaecum4;29,4600080552365;n. def.
;G03;SYBR;IL-12;Unkn;MouseCaecum4;31,2385402498066;n. def.
;G04;SYBR;IL-6;Unkn;MouseCaecum4;27,1817933122541;n. def.
;G05;SYBR;IFN-g;Unkn;MouseCaecum4;23,2610940949802;n. def.
;G06;SYBR;STAT6;Unkn;MouseCaecum4;24,3894080405958;n. def.
;G07;SYBR;TGF-b;Unkn;MouseCaecum4;23,1301205143652;n. def.
;G08;SYBR;Ppia;Unkn;MouseCaecum4;14,2639657433857;n. def.
;G09;SYBR;Ppib;Pos Ctrl;MouseCaecum4;16,4966398696274;n. def.
;G10;SYBR;CDC42;Pos Ctrl;MouseCaecum4;25,151436392781;n. def.
;G11;SYBR;;Neg Ctrl;;n. def.;n. def.
;H01;SYBR;CXCL9;Unkn;MouseCaecum4;22,6572184034069;n. def.
;H02;SYBR;IL-10;Unkn;MouseCaecum4;30,0724899064286;n. def.
;H03;SYBR;IL-12;Unkn;MouseCaecum4;30,521601145415;n. def.
;H04;SYBR;IL-6;Unkn;MouseCaecum4;26,5927525909159;n. def.
;H05;SYBR;IFN-g;Unkn;MouseCaecum4;23,0664463634218;n. def.
;H06;SYBR;STAT6;Unkn;MouseCaecum4;24,5048588101779;n. def.
;H07;SYBR;TGF-b;Unkn;MouseCaecum4;23,5111887404029;n. def.
;H08;SYBR;Ppia;Unkn;MouseCaecum4;14,9578805258267;n. def.
;H09;SYBR;Ppib;Pos Ctrl;MouseCaecum4;17,0270448581539;n. def.
;H10;SYBR;CDC42;Pos Ctrl;MouseCaecum4;25,5559916508107;n. def.
;H11;SYBR;;Neg Ctrl;;n. def.;n. def.
