;Well;Fluor;Target;Content;Sample;Biological Set Name;Cq;Cq Mean;Cq Std. Dev;Starting Quantity (SQ);Log Starting Quantity;SQ Mean;SQ Std. Dev;Set Point;Well Note
;E07;SYBR;TGF-b;Unkn;LM38;;27,5625957548358;27,5625957548358;0;n. def.;n. def.;n. def.;0;60;
;E08;SYBR;Ppia;Pos Ctrl;LM38;;19,3015843011789;19,3015843011789;0;n. def.;n. def.;n. def.;0;60;
;E09;SYBR;Ppip;Pos Ctrl;LM38;;21,9309263549462;21,9309263549462;0;n. def.;n. def.;n. def.;0;60;
;E10;SYBR;CDC42;Pos Ctrl;LM38;;23,9630595036577;23,9630595036577;0;n. def.;n. def.;n. def.;0;60;
;E11;SYBR;;Neg Ctrl;;;n. def.;0;0;n. def.;n. def.;0;0;60;
;F01;SYBR;CXCL9;Unkn;LM38;;27,1998948694561;27,1998948694561;0;n. def.;n. def.;n. def.;0;60;
;F02;SYBR;IL-10;Unkn;LM38;;32,8403740174545;32,8403740174545;0;n. def.;n. def.;n. def.;0;60;
;F03;SYBR;IL-12;Unkn;LM38;;27,1856507051502;27,1856507051502;0;n. def.;n. def.;n. def.;0;60;
;F04;SYBR;IL-6;Unkn;LM38;;25,653022810422;25,653022810422;0;n. def.;n. def.;n. def.;0;60;
;F05;SYBR;IFN-y;Unkn;LM38;;25,575237626483;25,575237626483;0;n. def.;n. def.;n. def.;0;60;
;F06;SYBR;STAT6;Unkn;LM38;;24,9557391771325;24,9557391771325;0;n. def.;n. def.;n. def.;0;60;
;F07;SYBR;TGF-b;Unkn;LM38;;30,3076534053936;30,3076534053936;0;n. def.;n. def.;n. def.;0;60;
;F08;SYBR;Ppia;Pos Ctrl;LM38;;19,4160577962055;19,4160577962055;0;n. def.;n. def.;n. def.;0;60;
;F09;SYBR;Ppip;Pos Ctrl;LM38;;21,7774283982839;21,7774283982839;0;n. def.;n. def.;n. def.;0;60;
;F10;SYBR;CDC42;Pos Ctrl;LM38;;24,3549708621842;24,3549708621842;0;n. def.;n. def.;n. def.;0;60;
;F11;SYBR;;Neg Ctrl;;;n. def.;0;0;n. def.;n. def.;0;0;60;
;G01;SYBR;CXCL9;Unkn;LM39;;22,4119125501141;22,4119125501141;0;n. def.;n. def.;n. def.;0;60;
;G02;SYBR;IL-10;Unkn;LM39;;27,1972626544903;27,1972626544903;0;n. def.;n. def.;n. def.;0;60;
;G03;SYBR;IL-12;Unkn;LM39;;30,0882086318339;30,0882086318339;0;n. def.;n. def.;n. def.;0;60;
;G04;SYBR;IL-6;Unkn;LM39;;28,7011317467172;28,7011317467172;0;n. def.;n. def.;n. def.;0;60;
;G05;SYBR;IFN-y;Unkn;LM39;;22,8865810148356;22,8865810148356;0;n. def.;n. def.;n. def.;0;60;
;G06;SYBR;STAT6;Unkn;LM39;;26,151823842313;26,151823842313;0;n. def.;n. def.;n. def.;0;60;
;G07;SYBR;TGF-b;Unkn;LM39;;23,6661517476595;23,6661517476595;0;n. def.;n. def.;n. def.;0;60;
;G08;SYBR;Ppia;Pos Ctrl;LM39;;21,789386339569;21,789386339569;0;n. def.;n. def.;n. def.;0;60;
;G09;SYBR;Ppip;Pos Ctrl;LM39;;18,0361803676103;18,0361803676103;0;n. def.;n. def.;n. def.;0;60;
;G10;SYBR;CDC42;Pos Ctrl;LM39;;25,0824507817738;25,0824507817738;0;n. def.;n. def.;n. def.;0;60;
;G11;SYBR;;Neg Ctrl;;;n. def.;0;0;n. def.;n. def.;0;0;60;
;H01;SYBR;CXCL9;Unkn;LM39;;21,5030674991176;21,5030674991176;0;n. def.;n. def.;n. def.;0;60;
;H02;SYBR;IL-10;Unkn;LM39;;26,2090556612298;26,2090556612298;0;n. def.;n. def.;n. def.;0;60;
;H03;SYBR;IL-12;Unkn;LM39;;29,4869029849203;29,4869029849203;0;n. def.;n. def.;n. def.;0;60;
;H04;SYBR;IL-6;Unkn;LM39;;28,4894256748554;28,4894256748554;0;n. def.;n. def.;n. def.;0;60;
;H05;SYBR;IFN-y;Unkn;LM39;;23,3695727101804;23,3695727101804;0;n. def.;n. def.;n. def.;0;60;
;H06;SYBR;STAT6;Unkn;LM39;;26,7167798484908;26,7167798484908;0;n. def.;n. def.;n. def.;0;60;
;H07;SYBR;TGF-b;Unkn;LM39;;24,418976620375;24,418976620375;0;n. def.;n. def.;n. def.;0;60;
;H08;SYBR;Ppia;Pos Ctrl;LM39;;16,3729257844192;16,3729257844192;0;n. def.;n. def.;n. def.;0;60;
;H09;SYBR;Ppip;Pos Ctrl;LM39;;18,5672306755266;18,5672306755266;0;n. def.;n. def.;n. def.;0;60;
;H10;SYBR;CDC42;Pos Ctrl;LM39;;25,9015315163286;25,9015315163286;0;n. def.;n. def.;n. def.;0;60;
;H11;SYBR;;Neg Ctrl;;;n. def.;0;0;n. def.;n. def.;0;0;60;
