;Well;Fluor;Target;Content;Sample;Biological Set Name;Cq;Cq Mean;Cq Std. Dev;Starting Quantity (SQ);Log Starting Quantity;SQ Mean;SQ Std. Dev;Set Point;Well Note
;D10;SYBR;CDC42;Pos Ctrl;MouseCaecum2;;25,4354429210975;25,4354429210975;0;n. def.;n. def.;n. def.;0;60;
;D11;SYBR;;Neg Ctrl;;;n. def.;0;0;n. def.;n. def.;0;0;60;
;E01;SYBR;CXCL9;Unkn;MouseCaecum3;;30,7301424708904;30,7301424708904;0;n. def.;n. def.;n. def.;0;60;
;E02;SYBR;IL-10;Unkn;MouseCaecum3;;34,6438825007005;34,6438825007005;0;n. def.;n. def.;n. def.;0;60;
;E03;SYBR;IL-12;Unkn;MouseCaecum3;;34,361845548117;34,361845548117;0;n. def.;n. def.;n. def.;0;60;
;E04;SYBR;IL-6;Unkn;MouseCaecum3;;24,3536426457784;24,3536426457784;0;n. def.;n. def.;n. def.;0;60;
;E05;SYBR;IFN-g;Unkn;MouseCaecum3;;24,4170681674008;24,4170681674008;0;n. def.;n. def.;n. def.;0;60;
;E06;SYBR;STAT6;Unkn;MouseCaecum3;;23,3975142541068;23,3975142541068;0;n. def.;n. def.;n. def.;0;60;
;E07;SYBR;TGF-b;Unkn;MouseCaecum3;;25,6471786852117;25,6471786852117;0;n. def.;n. def.;n. def.;0;60;
;E08;SYBR;Ppia;Unkn;MouseCaecum3;;21,4095144536784;21,4095144536784;0;n. def.;n. def.;n. def.;0;60;
;E09;SYBR;Ppib;Pos Ctrl;MouseCaecum3;;21,061929798266;21,061929798266;0;n. def.;n. def.;n. def.;0;60;
;E10;SYBR;CDC42;Pos Ctrl;MouseCaecum3;;22,673025590806;22,673025590806;0;n. def.;n. def.;n. def.;0;60;
;E11;SYBR;;Neg Ctrl;;;n. def.;0;0;n. def.;n. def.;0;0;60;
;F01;SYBR;CXCL9;Unkn;MouseCaecum3;;30,263460698369;30,263460698369;0;n. def.;n. def.;n. def.;0;60;
;F02;SYBR;IL-10;Unkn;MouseCaecum3;;37,393094678922;37,393094678922;0;n. def.;n. def.;n. def.;0;60;
;F03;SYBR;IL-12;Unkn;MouseCaecum3;;33,8240121451138;33,8240121451138;0;n. def.;n. def.;n. def.;0;60;
;F04;SYBR;IL-6;Unkn;MouseCaecum3;;24,8105706523106;24,8105706523106;0;n. def.;n. def.;n. def.;0;60;
;F05;SYBR;IFN-g;Unkn;MouseCaecum3;;24,3907151770579;24,3907151770579;0;n. def.;n. def.;n. def.;0;60;
;F06;SYBR;STAT6;Unkn;MouseCaecum3;;24,2296102067451;24,2296102067451;0;n. def.;n. def.;n. def.;0;60;
;F07;SYBR;TGF-b;Unkn;MouseCaecum3;;26,1516907855554;26,1516907855554;0;n. def.;n. def.;n. def.;0;60;
;F08;SYBR;Ppia;Unkn;MouseCaecum3;;21,8969852518236;21,8969852518236;0;n. def.;n. def.;n. def.;0;60;
;F09;SYBR;Ppib;Pos Ctrl;MouseCaecum3;;20,8935884083055;20,8935884083055;0;n. def.;n. def.;n. def.;0;60;
;F10;SYBR;CDC42;Pos Ctrl;MouseCaecum3;;22,3093711404469;22,3093711404469;0;n. def.;n. def.;n. def.;0;60;
;F11;SYBR;;Neg Ctrl;;;n. def.;0;0;n. def.;n. def.;0;0;60;
;G01;SYBR;CXCL9;Unkn;MouseCaecum4;;30,3334215469419;30,3334215469419;0;n. def.;n. def.;n. def.;0;60;
;G02;SYBR;IL-10;Unkn;MouseCaecum4;;34,9116010469334;34,9116010469334;0;n. def.;n. def.;n. def.;0;60;
;G03;SYBR;IL-12;Unkn;MouseCaecum4;;34,0636710062327;34,0636710062327;0;n. def.;n. def.;n. def.;0;60;
;G04;SYBR;IL-6;Unkn;MouseCaecum4;;25,01464958755;25,01464958755;0;n. def.;n. def.;n. def.;0;60;
;G05;SYBR;IFN-g;Unkn;MouseCaecum4;;25,1141785410665;25,1141785410665;0;n. def.;n. def.;n. def.;0;60;
;G06;SYBR;STAT6;Unkn;MouseCaecum4;;25,4847372598518;25,4847372598518;0;n. def.;n. def.;n. def.;0;60;
;G07;SYBR;TGF-b;Unkn;MouseCaecum4;;27,8548332161331;27,8548332161331;0;n. def.;n. def.;n. def.;0;60;
;G08;SYBR;Ppia;Unkn;MouseCaecum4;;20,787939331774;20,787939331774;0;n. def.;n. def.;n. def.;0;60;
;G09;SYBR;Ppib;Pos Ctrl;MouseCaecum4;;21,0833825376693;21,0833825376693;0;n. def.;n. def.;n. def.;0;60;
;G10;SYBR;CDC42;Pos Ctrl;MouseCaecum4;;22,8124076477985;22,8124076477985;0;n. def.;n. def.;n. def.;0;60;
;G11;SYBR;;Neg Ctrl;;;n. def.;0;0;n. def.;n. def.;0;0;60;
;H01;SYBR;CXCL9;Unkn;MouseCaecum4;;n. def.;0;0;n. def.;n. def.;0;0;60;
;H02;SYBR;IL-10;Unkn;MouseCaecum4;;36,1015600382041;36,1015600382041;0;n. def.;n. def.;n. def.;0;60;
;H03;SYBR;IL-12;Unkn;MouseCaecum4;;36,1774363611951;36,1774363611951;0;n. def.;n. def.;n. def.;0;60;
;H04;SYBR;IL-6;Unkn;MouseCaecum4;;24,5645360812196;24,5645360812196;0;n. def.;n. def.;n. def.;0;60;
;H05;SYBR;IFN-g;Unkn;MouseCaecum4;;23,90055515059;23,90055515059;0;n. def.;n. def.;n. def.;0;60;
;H06;SYBR;STAT6;Unkn;MouseCaecum4;;26,3622584391964;26,3622584391964;0;n. def.;n. def.;n. def.;0;60;
;H07;SYBR;TGF-b;Unkn;MouseCaecum4;;27,9187909346289;27,9187909346289;0;n. def.;n. def.;n. def.;0;60;
;H08;SYBR;Ppia;Unkn;MouseCaecum4;;21,3301506829825;21,3301506829825;0;n. def.;n. def.;n. def.;0;60;
;H09;SYBR;Ppib;Pos Ctrl;MouseCaecum4;;21,4592194964045;21,4592194964045;0;n. def.;n. def.;n. def.;0;60;
;H10;SYBR;CDC42;Pos Ctrl;MouseCaecum4;;22,9481938915295;22,9481938915295;0;n. def.;n. def.;n. def.;0;60;
;H11;SYBR;;Neg Ctrl;;;n. def.;0;0;n. def.;n. def.;0;0;60;
