;Well;Fluor;Target;Content;Sample;Biological Set Name;Cq;Cq Mean;Cq Std. Dev;Starting Quantity (SQ);Log Starting Quantity;SQ Mean;SQ Std. Dev;Set Point;Well Note
;E05;SYBR;IFN-g;Unkn;MouseCaecum3;;32,1434551035206;32,1434551035206;0;n. def.;n. def.;n. def.;0;60;
;E06;SYBR;STAT6;Unkn;MouseCaecum3;;27,1738805111276;27,1738805111276;0;n. def.;n. def.;n. def.;0;60;
;E07;SYBR;TGF-b;Unkn;MouseCaecum3;;30,5339131276802;30,5339131276802;0;n. def.;n. def.;n. def.;0;60;
;E08;SYBR;Ppia;Unkn;MouseCaecum3;;21,4182151799508;21,4182151799508;0;n. def.;n. def.;n. def.;0;60;
;E09;SYBR;Ppib;Pos Ctrl;MouseCaecum3;;23,4519123944712;23,4519123944712;0;n. def.;n. def.;n. def.;0;60;
;E10;SYBR;CDC42;Pos Ctrl;MouseCaecum3;;25,3507288007821;25,3507288007821;0;n. def.;n. def.;n. def.;0;60;
;E11;SYBR;;Neg Ctrl;;;n. def.;0;0;n. def.;n. def.;0;0;60;
;F01;SYBR;CXCL9;Unkn;MouseCaecum3;;32,0942135187301;32,0942135187301;0;n. def.;n. def.;n. def.;0;60;
;F02;SYBR;IL-10;Unkn;MouseCaecum3;;35,8634562395319;35,8634562395319;0;n. def.;n. def.;n. def.;0;60;
;F03;SYBR;IL-12;Unkn;MouseCaecum3;;32,5508048502098;32,5508048502098;0;n. def.;n. def.;n. def.;0;60;
;F04;SYBR;IL-6;Unkn;MouseCaecum3;;27,9888695515916;27,9888695515916;0;n. def.;n. def.;n. def.;0;60;
;F05;SYBR;IFN-g;Unkn;MouseCaecum3;;31,8469278166471;31,8469278166471;0;n. def.;n. def.;n. def.;0;60;
;F06;SYBR;STAT6;Unkn;MouseCaecum3;;27,5912650470556;27,5912650470556;0;n. def.;n. def.;n. def.;0;60;
;F07;SYBR;TGF-b;Unkn;MouseCaecum3;;30,719355955312;30,719355955312;0;n. def.;n. def.;n. def.;0;60;
;F08;SYBR;Ppia;Unkn;MouseCaecum3;;21,8741055637351;21,8741055637351;0;n. def.;n. def.;n. def.;0;60;
;F09;SYBR;Ppib;Pos Ctrl;MouseCaecum3;;23,7542178064969;23,7542178064969;0;n. def.;n. def.;n. def.;0;60;
;F10;SYBR;CDC42;Pos Ctrl;MouseCaecum3;;25,5768346453194;25,5768346453194;0;n. def.;n. def.;n. def.;0;60;
;F11;SYBR;;Neg Ctrl;;;n. def.;0;0;n. def.;n. def.;0;0;60;
;G01;SYBR;CXCL9;Unkn;MouseCaecum4;;31,0204908559589;31,0204908559589;0;n. def.;n. def.;n. def.;0;60;
;G02;SYBR;IL-10;Unkn;MouseCaecum4;;34,8957464302788;34,8957464302788;0;n. def.;n. def.;n. def.;0;60;
;G03;SYBR;IL-12;Unkn;MouseCaecum4;;36,128595723322;36,128595723322;0;n. def.;n. def.;n. def.;0;60;
;G04;SYBR;IL-6;Unkn;MouseCaecum4;;30,0820529624613;30,0820529624613;0;n. def.;n. def.;n. def.;0;60;
;G05;SYBR;IFN-g;Unkn;MouseCaecum4;;32,3015293478177;32,3015293478177;0;n. def.;n. def.;n. def.;0;60;
;G06;SYBR;STAT6;Unkn;MouseCaecum4;;28,2903837523709;28,2903837523709;0;n. def.;n. def.;n. def.;0;60;
;G07;SYBR;TGF-b;Unkn;MouseCaecum4;;26,9387316762863;26,9387316762863;0;n. def.;n. def.;n. def.;0;60;
;G08;SYBR;Ppia;Unkn;MouseCaecum4;;20,2666580972416;20,2666580972416;0;n. def.;n. def.;n. def.;0;60;
;G09;SYBR;Ppib;Pos Ctrl;MouseCaecum4;;20,8008789276456;20,8008789276456;0;n. def.;n. def.;n. def.;0;60;
;G10;SYBR;CDC42;Pos Ctrl;MouseCaecum4;;26,5081463979938;26,5081463979938;0;n. def.;n. def.;n. def.;0;60;
;G11;SYBR;;Neg Ctrl;;;n. def.;0;0;n. def.;n. def.;0;0;60;
;H01;SYBR;CXCL9;Unkn;MouseCaecum4;;32,2103251270168;32,2103251270168;0;n. def.;n. def.;n. def.;0;60;
;H02;SYBR;IL-10;Unkn;MouseCaecum4;;32,8401434567169;32,8401434567169;0;n. def.;n. def.;n. def.;0;60;
;H03;SYBR;IL-12;Unkn;MouseCaecum4;;35,1568872976926;35,1568872976926;0;n. def.;n. def.;n. def.;0;60;
;H04;SYBR;IL-6;Unkn;MouseCaecum4;;30,5011111906203;30,5011111906203;0;n. def.;n. def.;n. def.;0;60;
;H05;SYBR;IFN-g;Unkn;MouseCaecum4;;33,8956387477775;33,8956387477775;0;n. def.;n. def.;n. def.;0;60;
;H06;SYBR;STAT6;Unkn;MouseCaecum4;;29,3647273158477;29,3647273158477;0;n. def.;n. def.;n. def.;0;60;
;H07;SYBR;TGF-b;Unkn;MouseCaecum4;;27,5868453578082;27,5868453578082;0;n. def.;n. def.;n. def.;0;60;
;H08;SYBR;Ppia;Unkn;MouseCaecum4;;21,0698903172219;21,0698903172219;0;n. def.;n. def.;n. def.;0;60;
;H09;SYBR;Ppib;Pos Ctrl;MouseCaecum4;;21,5341876418339;21,5341876418339;0;n. def.;n. def.;n. def.;0;60;
;H10;SYBR;CDC42;Pos Ctrl;MouseCaecum4;;27,2868188725881;27,2868188725881;0;n. def.;n. def.;n. def.;0;60;
;H11;SYBR;;Neg Ctrl;;;n. def.;0;0;n. def.;n. def.;0;0;60;
